,Code,Language,Type,URL,Stars,PushDate,build_script,expert,use_cmake,use_configure,usedHash,note
1761,npredey/OpenMPSudoku,C++,git,https://github.com/npredey/OpenMPSudoku.git,0,2017-12-12 03:25:19+00:00,,ci,,,,
1754,RetinaInc/QuickSortParallelOpenMP,C,git,https://github.com/RetinaInc/QuickSortParallelOpenMP.git,0,2017-12-15 04:17:32+00:00,,ci,,,,
1749,lkmokadam/TFIDF_MPI_OpenMP,C,git,https://github.com/lkmokadam/TFIDF_MPI_OpenMP.git,0,2017-12-16 06:57:39+00:00,,ci,,,,
1784,gulsumgudukbay/Parallel-P3-FaceRecognition,C,git,https://github.com/gulsumgudukbay/Parallel-P3-FaceRecognition.git,0,2017-12-07 17:45:16+00:00,,ci,,,,
1815,PawseySupercomputing/Develop-with-OpenMP,C,git,https://github.com/PawseySupercomputing/Develop-with-OpenMP.git,0,2017-11-24 14:20:02+00:00,,ci,,,,
1811,alex7alves/PCA_OpenMP,C++,git,https://github.com/alex7alves/PCA_OpenMP.git,0,2017-11-26 13:21:53+00:00,,ci,,,,
1806,sahu1993/Generic-Parllel-Prefix-using-OpenMP,C++,git,https://github.com/sahu1993/Generic-Parllel-Prefix-using-OpenMP.git,0,2017-11-29 07:32:12+00:00,,ci,,,,
1800,AVasK/SuperPCs_OpenMP,C,git,https://github.com/AVasK/SuperPCs_OpenMP.git,0,2017-12-02 17:00:59+00:00,,ci,,,,
1793,adnanhf/Kompar,C,git,https://github.com/adnanhf/Kompar.git,0,2017-12-04 17:24:38+00:00,,ci,,,,
1787,akarsh3007/Parallel-Computing,C++,git,https://github.com/akarsh3007/Parallel-Computing.git,0,2017-12-07 03:20:46+00:00,,ci,,,,
1708,qspack/u1604-openmpi,C,git,https://github.com/qspack/u1604-openmpi.git,0,2018-01-10 14:31:35+00:00,,ci,,,,
1703,ziqi-zhang/Parallel-DAG-Traversal,C++,git,https://github.com/ziqi-zhang/Parallel-DAG-Traversal.git,0,2018-01-13 16:56:37+00:00,,ci,,,,
1699,npaschos/kNN-Search-MPI-OpenMP,C,git,https://github.com/npaschos/kNN-Search-MPI-OpenMP.git,0,2018-01-14 19:33:24+00:00,,ci,,,,
1694,nathan-K-/PC-optimisation,C++,git,https://github.com/nathan-K-/PC-optimisation.git,0,2018-01-16 10:14:14+00:00,,ci,,,,
1688,tpu-game-2017/comp2_omp,C++,git,https://github.com/tpu-game-2017/comp2_omp.git,0,2018-01-22 06:40:54+00:00,,ci,,,,
1683,andretsolkas/game_of_life,C,git,https://github.com/andretsolkas/game_of_life.git,0,2018-01-23 17:00:25+00:00,,ci,,,,
1707,ChengEnLee/HPNS_Final,C++,git,https://github.com/ChengEnLee/HPNS_Final.git,0,2018-01-11 12:23:32+00:00,,ci,,,,
1742,Misterxof/openMp2,C++,git,https://github.com/Misterxof/openMp2.git,0,2017-12-20 20:57:04+00:00,,ci,,,,
1735,roiedanino/K-Means-Parallel-Implementation,C++,git,https://github.com/roiedanino/K-Means-Parallel-Implementation.git,0,2017-12-25 15:21:05+00:00,,ci,,,,
1730,Mogikan/OpenMP,C++,git,https://github.com/Mogikan/OpenMP.git,0,2017-12-28 09:31:03+00:00,,ci,,,,
1723,AmanjotBhullar/OpenMP_Optimization,C++,git,https://github.com/AmanjotBhullar/OpenMP_Optimization.git,0,2017-12-31 19:59:17+00:00,,ci,,,,
1719,verma-varsha/parallel-implementations,C,git,https://github.com/verma-varsha/parallel-implementations.git,0,2018-01-02 11:57:42+00:00,,ci,,,,
1713,PureFusionLLVM/openmp,C++,git,https://github.com/PureFusionLLVM/openmp.git,0,2018-01-07 22:28:28+00:00,,ci,,,,
1524,danilo94/Genetic-Regulator-Network---With-OpenMP,C++,git,https://github.com/danilo94/Genetic-Regulator-Network---With-OpenMP.git,0,2018-04-09 18:00:11+00:00,,ci,,,,
1351,taneresme/mc.primeNumbers,C++,git,https://github.com/taneresme/mc.primeNumbers.git,0,2018-06-05 18:54:15+00:00,,ci,,,,
1345,rcalxrc08/Biham-Middleton-Levine-Model,C++,git,https://github.com/rcalxrc08/Biham-Middleton-Levine-Model.git,0,2018-06-06 15:26:02+00:00,,ci,,,,
1341,mnnuahg/NestedLoopTest,C++,git,https://github.com/mnnuahg/NestedLoopTest.git,0,2018-06-07 17:06:34+00:00,,ci,,,,
1337,jpcima/zita-resampler-simd,C++,git,https://github.com/jpcima/zita-resampler-simd.git,0,2018-06-10 06:22:51+00:00,,ci,,,,
1332,kuanweih/XSEDE-HPC-Workshop,C,git,https://github.com/kuanweih/XSEDE-HPC-Workshop.git,0,2018-06-11 18:17:17+00:00,,ci,,,,
1324,allanamancio/matrixproduct,C,git,https://github.com/allanamancio/matrixproduct.git,0,2018-06-14 17:34:02+00:00,,ci,,,,
1355,rbratschun/pprg-openmp-dining-philosophers,C++,git,https://github.com/rbratschun/pprg-openmp-dining-philosophers.git,0,2018-06-03 10:25:35+00:00,,ci,,,,
1386,JimmyWorks/Parallel_Sorting_with_Regular_Sampling_MPI_OpenMP,C,git,https://github.com/JimmyWorks/Parallel_Sorting_with_Regular_Sampling_MPI_OpenMP.git,0,2018-05-26 21:16:45+00:00,,ci,,,,
1381,aaronweeden/pi2018-hybrid-examples,C,git,https://github.com/aaronweeden/pi2018-hybrid-examples.git,0,2018-05-28 20:52:44+00:00,,ci,,,,
1376,shwetha-krishnamurthy/OpenMP,C,git,https://github.com/shwetha-krishnamurthy/OpenMP.git,0,2018-05-30 11:24:29+00:00,,ci,,,,
1372,KnsRoo/OpenMP-dirichlet,C++,git,https://github.com/KnsRoo/OpenMP-dirichlet.git,0,2018-05-30 15:16:56+00:00,,ci,,,,
1363,tseignette/lejeudelavie,C,git,https://github.com/tseignette/lejeudelavie.git,0,2018-06-01 17:58:18+00:00,,ci,,,,
1359,balazshorvath/hitbox_openmpi,C,git,https://github.com/balazshorvath/hitbox_openmpi.git,0,2018-06-02 08:56:37+00:00,,ci,,,,
1317,ichaparroc/convolution-matrix-filter-openmp,C,git,https://github.com/ichaparroc/convolution-matrix-filter-openmp.git,0,2018-06-18 22:24:22+00:00,,ci,,,,
1273,jzstark/dummy_omp,C,git,https://github.com/jzstark/dummy_omp.git,0,2018-07-15 14:55:20+00:00,,ci,,,,
1269,ichaparroc/sort-double-2gb-openmp-parallel,C++,git,https://github.com/ichaparroc/sort-double-2gb-openmp-parallel.git,0,2018-07-16 09:41:59+00:00,,ci,,,,
1260,akjain90/OpenMP-parallized-RBGS-solver,C++,git,https://github.com/akjain90/OpenMP-parallized-RBGS-solver.git,0,2018-07-23 18:02:35+00:00,,ci,,,,
1256,GeovanaS/Concurrent-Programming,C,git,https://github.com/GeovanaS/Concurrent-Programming.git,0,2018-07-24 22:29:54+00:00,,ci,,,,
1249,xzagvozdina/Parallels,C++,git,https://github.com/xzagvozdina/Parallels.git,0,2018-07-27 06:29:50+00:00,,ci,,,,
1244,josehu07/CA-KNNFloatImgOMP,C++,git,https://github.com/josehu07/CA-KNNFloatImgOMP.git,0,2018-07-29 09:39:49+00:00,,ci,,,,
1283,mino2357/OpenMPI,C++,git,https://github.com/mino2357/OpenMPI.git,0,2018-07-09 07:49:43+00:00,,ci,,,,
1308,tintjose/Embedded-Software,C,git,https://github.com/tintjose/Embedded-Software.git,0,2018-06-25 07:22:41+00:00,,ci,,,,
1303,kyu-h/Kcryptoforum_Hash_Optimized_using_Multi_Thread,C,git,https://github.com/kyu-h/Kcryptoforum_Hash_Optimized_using_Multi_Thread.git,0,2018-06-27 07:47:10+00:00,,ci,,,,
1298,gabrielbmoro/libnina,C,git,https://github.com/gabrielbmoro/libnina.git,0,2018-06-28 16:13:17+00:00,,ci,,,,
1293,obernardocosta/High-Performance-Computing-HPC,C,git,https://github.com/obernardocosta/High-Performance-Computing-HPC.git,0,2018-07-02 02:54:18+00:00,,ci,,,,
1289,joao-lima/pbbs,C++,git,https://github.com/joao-lima/pbbs.git,0,2018-07-07 00:36:39+00:00,,ci,,,,
1388,Akshaynada/CS33_ParallelLab,C,git,https://github.com/Akshaynada/CS33_ParallelLab.git,0,2018-05-25 21:38:28+00:00,,ci,,,,
1493,Omnyyah/Parallel-Programming-Lab,C,git,https://github.com/Omnyyah/Parallel-Programming-Lab.git,0,2018-04-19 06:33:34+00:00,,ci,,,,
1489,Artemidaazaza/lab1openmp,C++,git,https://github.com/Artemidaazaza/lab1openmp.git,0,2018-04-20 07:46:43+00:00,,ci,,,,
1482,Volekss/PPCS_CW_Shared_memory,C++,git,https://github.com/Volekss/PPCS_CW_Shared_memory.git,0,2018-04-22 17:54:16+00:00,,ci,,,,
1391,sysmso/docker-openmpi,C,git,https://github.com/sysmso/docker-openmpi.git,0,2018-05-24 16:03:57+00:00,,ci,,,,
1470,ching93/parall_lab_1,C++,git,https://github.com/ching93/parall_lab_1.git,0,2018-04-27 05:55:03+00:00,,ci,,,,
1465,vignesh-raghavan/Parallel-Programming,C,git,https://github.com/vignesh-raghavan/Parallel-Programming.git,0,2018-04-29 15:57:13+00:00,,ci,,,,
1494,AGorchakov/BNB_test_prelimited,C++,git,https://github.com/AGorchakov/BNB_test_prelimited.git,0,2018-04-18 16:36:24+00:00,,ci,,,,
1522,duleryr/hpc_gpu,C++,git,https://github.com/duleryr/hpc_gpu.git,0,2018-04-10 12:06:30+00:00,,ci,,,,
1518,Stefani237/K-MEANS,C++,git,https://github.com/Stefani237/K-MEANS.git,0,2018-04-11 13:07:51+00:00,,ci,,,,
1514,wilson9001/OpenMPHW,C,git,https://github.com/wilson9001/OpenMPHW.git,0,2018-04-13 04:24:12+00:00,,ci,,,,
1508,fouadyouri/MergeSort_OpenMP,C++,git,https://github.com/fouadyouri/MergeSort_OpenMP.git,0,2018-04-15 21:35:51+00:00,,ci,,,,
1504,Betorov/OpenMpLabs,C++,git,https://github.com/Betorov/OpenMpLabs.git,0,2018-04-16 20:33:20+00:00,,ci,,,,
1500,Foristkirito/node-openmp,C++,git,https://github.com/Foristkirito/node-openmp.git,0,2018-04-17 17:41:28+00:00,,ci,,,,
1459,prakharg24/openmpi_openmp_2d_sort,C++,git,https://github.com/prakharg24/openmpi_openmp_2d_sort.git,0,2018-05-01 05:15:54+00:00,,ci,,,,
1416,colby-j-wise/cpptext,C++,git,https://github.com/colby-j-wise/cpptext.git,0,2018-05-18 02:51:19+00:00,,ci,,,,
1412,JimmyWorks/Matrix_Vector_Multiplication_MPI_and_OpenMP,C,git,https://github.com/JimmyWorks/Matrix_Vector_Multiplication_MPI_and_OpenMP.git,0,2018-05-19 01:00:46+00:00,,ci,,,,
1406,AvocadosConstant/high-performance-computing,C++,git,https://github.com/AvocadosConstant/high-performance-computing.git,0,2018-05-20 18:58:58+00:00,,ci,,,,
1401,abhishek510/word_count_openmp,C,git,https://github.com/abhishek510/word_count_openmp.git,0,2018-05-22 13:15:21+00:00,,ci,,,,
1397,DariaMelnikova/parallels,C++,git,https://github.com/DariaMelnikova/parallels.git,0,2018-05-23 08:57:45+00:00,,ci,,,,
1393,Rovaro/openMP,C++,git,https://github.com/Rovaro/openMP.git,0,2018-05-23 23:47:38+00:00,,ci,,,,
1457,Gnnnn/openmp-,C++,git,https://github.com/Gnnnn/openmp-.git,0,2018-05-02 07:26:48+00:00,,ci,,,,
1450,belinguc/Parallel_Computing,C,git,https://github.com/belinguc/Parallel_Computing.git,0,2018-05-03 16:10:02+00:00,,ci,,,,
1446,dogganidhal/Parallel-processing,C,git,https://github.com/dogganidhal/Parallel-processing.git,0,2018-05-05 21:28:37+00:00,,ci,,,,
1440,JuliaCao/k_means_pp,C++,git,https://github.com/JuliaCao/k_means_pp.git,0,2018-05-07 21:41:15+00:00,,ci,,,,
1432,eamonngaynor/CDDProject,C++,git,https://github.com/eamonngaynor/CDDProject.git,0,2018-05-11 22:50:26+00:00,,ci,,,,
1427,ZeqiW/Mean_Variance_Portfolio,C++,git,https://github.com/ZeqiW/Mean_Variance_Portfolio.git,0,2018-05-14 02:35:38+00:00,,ci,,,,
1422,JaredP94/Distributed-Equi-Join,C++,git,https://github.com/JaredP94/Distributed-Equi-Join.git,0,2018-05-15 14:37:08+00:00,,ci,,,,
2223,NekSfyris/OpenMP-pthreads_Hamming,C,git,https://github.com/NekSfyris/OpenMP-pthreads_Hamming.git,0,2019-10-06 09:54:18+00:00,,ci,,,,
2233,skalogerakis/TUC_Parallel_Computer_Architecture,C,git,https://github.com/skalogerakis/TUC_Parallel_Computer_Architecture.git,0,2019-10-01 19:47:16+00:00,,ci,,,,
2227,hughnatt/blas-library-openmp,C,git,https://github.com/hughnatt/blas-library-openmp.git,0,2019-10-03 15:24:26+00:00,,ci,,,,
2222,davidbejarcaceres/OpenMP-Matrix-Multiplication,C,git,https://github.com/davidbejarcaceres/OpenMP-Matrix-Multiplication.git,0,2019-10-06 12:00:00+00:00,,ci,,,,
2217,gyucheonheo/jacobi,C,git,https://github.com/gyucheonheo/jacobi.git,0,2019-10-08 20:19:48+00:00,,ci,,,,
2210,NickLekkas01/Heat-Transfer-Simulation,C,git,https://github.com/NickLekkas01/Heat-Transfer-Simulation.git,0,2019-10-13 10:54:27+00:00,,ci,,,,
2203,trdiaz/OpenMp_Lab2,C,git,https://github.com/trdiaz/OpenMp_Lab2.git,0,2017-04-14 13:23:44+00:00,,ci,,,,
2242,arghasarkar/high-performance-computing,C,git,https://github.com/arghasarkar/high-performance-computing.git,0,2019-09-30 10:55:29+00:00,,ci,,,,
2272,cjchoi97/OpenMP-and-SIMD,C++,git,https://github.com/cjchoi97/OpenMP-and-SIMD.git,0,2019-09-09 21:12:46+00:00,,ci,,,,
2268,thanhphamvan/histogram_octave,C++,git,https://github.com/thanhphamvan/histogram_octave.git,0,2019-09-11 06:19:37+00:00,,ci,,,,
2261,mircuz/travelling_wave,C++,git,https://github.com/mircuz/travelling_wave.git,0,2019-09-16 13:47:47+00:00,,ci,,,,
2256,antoniopegorelli/OpenMP,C++,git,https://github.com/antoniopegorelli/OpenMP.git,0,2019-09-18 08:25:11+00:00,,ci,,,,
2251,eseisaki/concurrent-system-with-openMP-and-POSIX,C,git,https://github.com/eseisaki/concurrent-system-with-openMP-and-POSIX.git,0,2019-09-22 16:48:56+00:00,,ci,,,,
2202,trdiaz/openmpLab2,C,git,https://github.com/trdiaz/openmpLab2.git,0,2017-04-14 13:33:13+00:00,,ci,,,,
2159,rakeshsinha/TravellingSalesman---OpenMPI-Multi-Threading,C++,git,https://github.com/rakeshsinha/TravellingSalesman---OpenMPI-Multi-Threading.git,0,2017-05-05 20:37:22+00:00,,ci,,,,
2153,itgsod/OpenMPI,C,git,https://github.com/itgsod/OpenMPI.git,0,2017-05-08 14:21:52+00:00,,ci,,,,
2147,DindoW/omplib,C++,git,https://github.com/DindoW/omplib.git,0,2017-05-10 15:02:07+00:00,,ci,,,,
2143,chenghangyu/openmp-small-graph-project,C++,git,https://github.com/chenghangyu/openmp-small-graph-project.git,0,2017-05-11 13:48:41+00:00,,ci,,,,
2137,shashankcheruku/OpenMP-Threading-Performance-for-Merge-Sort-Algorithm,C,git,https://github.com/shashankcheruku/OpenMP-Threading-Performance-for-Merge-Sort-Algorithm.git,0,2017-05-16 10:23:44+00:00,,ci,,,,
2132,sagidM/Coursework1_OpenMP,C++,git,https://github.com/sagidM/Coursework1_OpenMP.git,0,2017-05-17 21:46:22+00:00,,ci,,,,
2162,knal1992/Pearson-Correlation-OpenMP,C,git,https://github.com/knal1992/Pearson-Correlation-OpenMP.git,0,2017-05-04 21:49:17+00:00,,ci,,,,
2193,zhenhaochu/CoolProp_openmp_test,C++,git,https://github.com/zhenhaochu/CoolProp_openmp_test.git,0,2017-04-20 06:35:31+00:00,,ci,,,,
2188,jzuhusky/HPC_Homework2,C,git,https://github.com/jzuhusky/HPC_Homework2.git,0,2017-04-20 23:12:54+00:00,,ci,,,,
2182,isaacdiego/CalcPi,C,git,https://github.com/isaacdiego/CalcPi.git,0,2017-04-25 16:13:29+00:00,,ci,,,,
2176,Justmalhar/Parallelized-Image-Compression,C++,git,https://github.com/Justmalhar/Parallelized-Image-Compression.git,0,2017-04-30 05:35:16+00:00,,ci,,,,
2170,rbaasland/parallel-merge-sort,C++,git,https://github.com/rbaasland/parallel-merge-sort.git,0,2017-05-02 00:19:00+00:00,,ci,,,,
2166,snyderdan/ParallelSpellChecker,C,git,https://github.com/snyderdan/ParallelSpellChecker.git,0,2017-05-02 20:24:59+00:00,,ci,,,,
2124,vdrg/openmp-image-masking,C,git,https://github.com/vdrg/openmp-image-masking.git,0,2017-05-19 21:07:16+00:00,,ci,,,,
2386,GeovanaS/IPPD,C,git,https://github.com/GeovanaS/IPPD.git,0,2019-07-13 19:25:32+00:00,,ci,,,,
2379,pooyasf/Prims_Algorithm,C++,git,https://github.com/pooyasf/Prims_Algorithm.git,0,2019-07-17 07:57:57+00:00,,ci,,,,
2373,pulaksahoo/Prefix-Sum-Parallel-Programming,C,git,https://github.com/pulaksahoo/Prefix-Sum-Parallel-Programming.git,0,2019-07-20 12:12:44+00:00,,ci,,,,
2368,apple-opensource-mirror/openmpi,C,git,https://github.com/apple-opensource-mirror/openmpi.git,0,2019-07-23 21:32:42+00:00,,ci,,,,
2360,benludwin/HeatTransfer,C++,git,https://github.com/benludwin/HeatTransfer.git,0,2019-07-29 19:46:09+00:00,,ci,,,,
2355,sagar-garg/Parallel-Programming,C,git,https://github.com/sagar-garg/Parallel-Programming.git,0,2019-07-30 20:52:23+00:00,,ci,,,,
2393,junavarro/OpenMPCourse,C,git,https://github.com/junavarro/OpenMPCourse.git,0,2019-07-10 17:03:35+00:00,,ci,,,,
2422,minghaosun007/k_means,C,git,https://github.com/minghaosun007/k_means.git,0,2019-06-25 08:11:36+00:00,,ci,,,,
2417,LuckThemAll/parallel-programming,C++,git,https://github.com/LuckThemAll/parallel-programming.git,0,2019-06-27 04:03:10+00:00,,ci,,,,
2409,deven96/OpenMP_examples,C,git,https://github.com/deven96/OpenMP_examples.git,0,2019-06-30 23:29:59+00:00,,ci,,,,
2405,ahngo/deerSim,C++,git,https://github.com/ahngo/deerSim.git,0,2019-07-03 06:20:50+00:00,,ci,,,,
2399,HexRebuilt/ACA_matrix-optimization,C++,git,https://github.com/HexRebuilt/ACA_matrix-optimization.git,0,2019-07-07 14:29:34+00:00,,ci,,,,
2395,AleksDominik/mpi-openmpi,C++,git,https://github.com/AleksDominik/mpi-openmpi.git,0,2019-07-09 13:24:19+00:00,,ci,,,,
2314,SidSan97/Serial-X-OpenMP,C,git,https://github.com/SidSan97/Serial-X-OpenMP.git,0,2019-08-18 17:08:07+00:00,,ci,,,,
2307,polisquad/mpi-project,C++,git,https://github.com/polisquad/mpi-project.git,0,2019-08-20 17:08:39+00:00,,ci,,,,
2302,fadhrigabestari/openmp,C++,git,https://github.com/fadhrigabestari/openmp.git,0,2019-08-21 17:25:05+00:00,,ci,,,,
2296,saalimon/parallel,C,git,https://github.com/saalimon/parallel.git,0,2019-08-26 09:33:29+00:00,,ci,,,,
2289,engindenizdogu/parallel-programming,C,git,https://github.com/engindenizdogu/parallel-programming.git,0,2019-09-01 10:43:18+00:00,,ci,,,,
2285,marufdsi/OpenMP_Affinity,C,git,https://github.com/marufdsi/OpenMP_Affinity.git,0,2019-09-04 00:48:36+00:00,,ci,,,,
2313,christophsaffer/mergesort-parallel,C++,git,https://github.com/christophsaffer/mergesort-parallel.git,0,2019-08-19 14:03:27+00:00,,ci,,,,
2348,Eroc33/Shef-Uni-Y4-CUDA,C++,git,https://github.com/Eroc33/Shef-Uni-Y4-CUDA.git,0,2019-08-01 15:19:01+00:00,,ci,,,,
2343,gleisonsdm/OpenMP-Extractor,C++,git,https://github.com/gleisonsdm/OpenMP-Extractor.git,0,2019-08-02 23:10:12+00:00,,ci,,,,
2339,JordanHumphrey/OpenMp,C++,git,https://github.com/JordanHumphrey/OpenMp.git,0,2019-08-04 19:10:46+00:00,,ci,,,,
2331,shimaryo/openmp,C,git,https://github.com/shimaryo/openmp.git,0,2019-08-08 18:05:55+00:00,,ci,,,,
2326,rgr19/MKL-DNN_Eigen_Boost_OpenMPI_GoogleTests_Examples,C++,git,https://github.com/rgr19/MKL-DNN_Eigen_Boost_OpenMPI_GoogleTests_Examples.git,0,2019-08-12 21:22:07+00:00,,ci,,,,
2322,markjolah/ParallelRngManager,C++,git,https://github.com/markjolah/ParallelRngManager.git,0,2019-08-14 17:30:13+00:00,,ci,,,,
2123,diogocp/life3d,C,git,https://github.com/diogocp/life3d.git,0,2017-05-19 22:42:40+00:00,,ci,,,,
1919,taggelos/GameOfLife,C,git,https://github.com/taggelos/GameOfLife.git,0,2017-10-07 22:31:35+00:00,,ci,,,,
1915,amith1893/parallel-histogram,C++,git,https://github.com/amith1893/parallel-histogram.git,0,2017-10-11 05:57:12+00:00,,ci,,,,
1911,tranmuse/transportation-problem,C,git,https://github.com/tranmuse/transportation-problem.git,0,2017-10-12 00:41:24+00:00,,ci,,,,
1903,robcronin/OpenMP-Applications,C,git,https://github.com/robcronin/OpenMP-Applications.git,0,2017-10-17 13:03:38+00:00,,ci,,,,
1898,Goginet/openmp,C,git,https://github.com/Goginet/openmp.git,0,2017-10-19 14:54:23+00:00,,ci,,,,
1894,paul5566/openMPI,C,git,https://github.com/paul5566/openMPI.git,0,2017-10-22 05:31:36+00:00,,ci,,,,
1923,7633/SLE_methods,C++,git,https://github.com/7633/SLE_methods.git,0,2017-10-04 16:42:16+00:00,,ci,,,,
1956,JackKingChen/Preprocessor-sRGBtoLinear,,git,https://github.com/JackKingChen/Preprocessor-sRGBtoLinear.git,0,2017-09-09 18:10:11+00:00,,ci,,,,
1950,frankiecrouch/Multi-core-programming,C,git,https://github.com/frankiecrouch/Multi-core-programming.git,0,2017-09-17 09:54:03+00:00,,ci,,,,
1945,solasin/LR_Baselines_Test,C++,git,https://github.com/solasin/LR_Baselines_Test.git,0,2017-09-19 12:53:26+00:00,,ci,,,,
1939,dasosjt/openMP,C,git,https://github.com/dasosjt/openMP.git,0,2017-09-23 20:39:30+00:00,,ci,,,,
1934,Fazendaaa/openmp_tutorial,C,git,https://github.com/Fazendaaa/openmp_tutorial.git,0,2017-09-28 11:51:35+00:00,,ci,,,,
1929,ivanbgd/Statistics,C,git,https://github.com/ivanbgd/Statistics.git,0,2017-10-02 00:04:38+00:00,,ci,,,,
1889,purugoyal96/Distinctive-CLI-Parallel,C,git,https://github.com/purugoyal96/Distinctive-CLI-Parallel.git,0,2017-10-24 13:38:36+00:00,,ci,,,,
1848,mayankmahavar111/pc,C,git,https://github.com/mayankmahavar111/pc.git,0,2017-11-08 18:26:14+00:00,,ci,,,,
1844,him-28/OpenMP-Test,C,git,https://github.com/him-28/OpenMP-Test.git,0,2017-11-10 18:36:16+00:00,,ci,,,,
1838,abhi1nema2/OpenMP-project,C,git,https://github.com/abhi1nema2/OpenMP-project.git,0,2017-11-13 19:21:40+00:00,,ci,,,,
1832,AstroVPK/LLVM-5.0.0,C++,git,https://github.com/AstroVPK/LLVM-5.0.0.git,0,2017-11-17 21:14:45+00:00,,ci,,,,
1827,NIICKK/Barrier,C,git,https://github.com/NIICKK/Barrier.git,0,2017-11-19 18:14:05+00:00,,ci,,,,
1823,humanica/Openmtree_FZJ,C++,git,https://github.com/humanica/Openmtree_FZJ.git,0,2017-11-21 14:12:49+00:00,,ci,,,,
1855,sgk98/distributed_pagerank,C++,git,https://github.com/sgk98/distributed_pagerank.git,0,2017-11-06 08:04:20+00:00,,ci,,,,
1882,JimEli/OpenMP,C,git,https://github.com/JimEli/OpenMP.git,0,2017-10-25 15:23:01+00:00,,ci,,,,
1876,sabusajin/openMP_task,C++,git,https://github.com/sabusajin/openMP_task.git,0,2017-10-29 02:44:42+00:00,,ci,,,,
1872,CURIOUSER005/openmp_basic_programs,C,git,https://github.com/CURIOUSER005/openmp_basic_programs.git,0,2017-10-30 11:19:04+00:00,,ci,,,,
1867,pranavshah029/Parallelizing-Decryption-Alogirthm,C++,git,https://github.com/pranavshah029/Parallelizing-Decryption-Alogirthm.git,0,2017-10-31 07:51:36+00:00,,ci,,,,
1859,iliasmentz/Game-of-Life,C,git,https://github.com/iliasmentz/Game-of-Life.git,0,2017-11-03 13:59:01+00:00,,ci,,,,
1959,jgolebiowski/miniMolDyn,C++,git,https://github.com/jgolebiowski/miniMolDyn.git,0,2017-09-07 14:45:16+00:00,,ci,,,,
2082,rachelcwinsor/APA_lab,C,git,https://github.com/rachelcwinsor/APA_lab.git,0,2017-06-06 09:47:33+00:00,,ci,,,,
2072,EvIld95/openMPI,C++,git,https://github.com/EvIld95/openMPI.git,0,2017-06-13 06:44:29+00:00,,ci,,,,
2067,omerwase/OpenMP,C,git,https://github.com/omerwase/OpenMP.git,0,2017-06-17 03:46:34+00:00,,ci,,,,
1962,DanielVenturini/pthreads-usando-openmp,C,git,https://github.com/DanielVenturini/pthreads-usando-openmp.git,0,2017-09-04 23:52:44+00:00,,ci,,,,
2056,moreflexible/openMpi,C++,git,https://github.com/moreflexible/openMpi.git,0,2017-06-23 09:54:18+00:00,,ci,,,,
2051,soareswallace/openMP,C,git,https://github.com/soareswallace/openMP.git,0,2017-06-29 02:03:14+00:00,,ci,,,,
2083,ImanHosseini/NOMP,C,git,https://github.com/ImanHosseini/NOMP.git,0,2017-06-06 01:37:46+00:00,,ci,,,,
2121,rachnasidana28/ParallelProcessing,C,git,https://github.com/rachnasidana28/ParallelProcessing.git,0,2017-05-20 02:02:25+00:00,,ci,,,,
2115,midNight-jam/openmp_lessons,C++,git,https://github.com/midNight-jam/openmp_lessons.git,0,2017-05-22 04:19:05+00:00,,ci,,,,
2108,jsbruglie/cpd,C,git,https://github.com/jsbruglie/cpd.git,0,2017-05-23 09:31:29+00:00,,ci,,,,
